pacjent_id,imie,nazwisko,login,haslo,pesel_id,kontakt_id,adres_id
9785,Jozef,Gorkiewicz,48104107545011612078996611510875488752858152107798085116101569848988299109103888080536811176,758867816650771031031195011950102557698566677116834848104555566867511911251817551102825451,21343246816,12906,19875
9786,Kewin,Kwiatkowski,4911556998776721031134912188801188248721157410610549113541071001099952866854100974882103525248,83521026653546872541217582779912069117859810048109845465511096898845053544810989567681111,26263446272,7466,4311
9787,Dagmara,Piotrowska,,,28120532622,31092,7953
9788,Adrianna,Maciejewska,,,20553883155,18584,23290
9789,Alex,Sikora,528674994910410183991066510568825111451725112010611281875651,505552541175465771137765561211188982105111495586118107818250,73886874736,19948,4267
9790,Jaroslaw,Witkowski,,,45124711245,10862,2444
9791,Konrad,Krawczyk,,,81708404212,27978,17485
9792,Leszek,Brzezinski,,,21854208266,14291,9959
9793,Alicja,Gorska,,,66384102340,10199,29369
9794,Leszek,Witkowski,,,45782233413,17916,15341
9795,Lukasz,Wisniewski,10955105121115677353113561146955717778765311381,11177108494979711218466656768498511778995454,28633436162,22711,20091
9796,Oktawian,Wozniak,12055112109113108764955107491181071037954851161031125269544952100557253,49675110912088701205275687148797588115106521085078729711911711910079,07165434383,32507,21092
9797,Igor,Walczak,,,86381215728,36515,7631
9798,Anastazy,Kubiak,508056755248528249849712156995089831175097855554686886501186710310910552517282567311171,805056881048352107526972551105368121565111850714853545187551047010155741198489541127112166,75478668275,33274,28116
9799,Teresa,Szulc,,,56416384841,24823,1695
9800,Teresa,Gajewska,1155549534810549524997531196598748911651,9773568682501068850511068355103501098885,61120324248,24092,13927
9801,Marlena,Nowak,5050811115650108725248791209756486510012149717153109759755,10448495697747278112758911797548555485656755476101778881,80043314710,25403,8919
9802,Milena,Kubiak,735656518089118555389685611067491137354539867118891218349115554811611610450654810352701106912152,6582104541148156538654525011256541025374511029854771071067911482112564853101104487355511055168104,65756244686,9144,22639
9803,Kazimierz,Przyreba,,,65828226732,15373,13369
9804,Oksana,Baranowska,99495374691068071666697115788673112531047681717711050495180,56481189751113541091075066114568710568524910367701161011155310568,50804861533,32188,25656
9805,Leszek,Kolodziej,73525110865757551564852115495311749781069767110667577527611649102826810754,10365801106811454848710781714986525310280494951100566954705511382501128855,28176810014,39501,25848
9806,Grzegorz,Krawczyk,75561075450731115510472651058178100107491131097810051105676510012051114,5588100557756824810687518449117998611399791081065281731181045310351,70223773136,32532,12655
9807,Zofia,Jankowska,,,76014556737,22239,20749
9808,Anatol,Sikora,,,30687847761,29176,23050
9809,Milena,Kwiatkowska,7587861006956831104983118119109106824811953109505253717288529955898311272,1095210798559874101809810151547788558851765411749899911779535050518256,75562861761,8024,24897
9810,Katarzyna,Gorska,,,21364412877,10469,13790
9811,Gustaw,Krawczyk,,,31507685342,39357,24127
9812,Eryk,Gorkiewicz,,,55720822155,24317,1051
9813,Celina,Gorska,,,60507754662,33326,4323
9814,Franciszka,Jaworska,1137353551195210579718776736797495181119113795077116,661157174485111580857852107103835550815212078717556,74056547365,33548,19196
9815,Iza,Sikorska,5081515511511011481113102557610411552881008849694877,5373751011101054956517067525610951771005266103106119,71884417858,24408,9598
9816,Magdalena,Kucharska,,,28782353635,23329,4846
9817,Igor,Kubiak,,,87385488044,12375,23962
9818,Cezary,Zawadzki,,,28511645664,32991,25022
9819,Katarzyna,Kwiatkowska,71531115585674870108109666711589521105399,119548271104101667011150837051661156689119,22782857217,276,5696
9820,Teresa,Nowak,111845251541015566881111141015551521138254534911770895681117695456766677,83536811710382845478995699494889789953745671121485487767997120568055,85735711461,14499,14583
9821,Leszek,Kowalski,564965120505098787354846510010311048118548810954531025455835297120748053114103726985,89668777487376677899498655511116976107777055114547410975537582114108751055210569101,52635482302,3195,6025
9822,Celina,Zielinska,5584107788111011510954818880845567,49541048911210955501211045312110611586,04768065110,22492,15720
9823,Eryk,Zalewski,,,31486241376,28863,24965
9824,Marcin,Lis,754811311951555170997751112779967807010885491095351,881137352525212050971201057598118551141106911956885186,03117361316,22556,21685
9825,Cezary,Gorski,102754868485674855455831121154975691077151987984831171204911783121665511349111109,66885010011597119111111545111911455534956485610567671056610153681037311155105518380,22044112208,26612,17537
9826,Cezary,Kozlowski,4865121119708952101110701131011087150109831045656545277651045188811041054953,54707089120868348106976510454888176805185701055076499977118501101025652,43530676770,25848,18113
9827,Katarzyna,Zakrzewska,,,31775157450,38851,18949
9828,Katarzyna,Przybylska,1111071158751565277108535473102837566120691037869511145577120106,5610080705154498153711145111810011448654985114534866741085497,11248814350,17061,4744
9829,Jowita,Pietrzak,1044988725669103881217084655673985472511077250120505498761165550798084,10755554975865476541138174121115666856508055977810051114507289721065254,22348162030,2371,5220
9830,Antonina,Chmielewska,,,18506716652,15464,22990
9831,Katarzyna,Ziolkowska,,,27644376568,24504,26044
9832,Eustachy,Szewczyk,79835111589535087885655885610751859777117115651158252119105517810567515350546652745410683,561034911010248120767011467108108545210856758448514849545669118521011016853115491091161028910153,73336523636,289,4467
9833,Leszek,Krawczyk,53495381120731211041131021041045648517154501141036698118111107119531174849687311752711114910382875687112,104548711765891165179495310299106837950515582538072116835249556510550864870537686681088711210498,76352713517,28776,18154
9834,Boguslawa,Szulc,5249751174849515010355747310578119516952489752547055491201149810685561205011275485248,535251745611856551151134856536548547448537767491004910611275501028810177568571505355,70071863564,16980,9737
9835,Jozefa,Marciniak,1118976108119737967101835652488355497052664878,5248481121026868103491205210910465659710481525567,74026586851,18743,7930
9836,Agata,Chmielewska,,,86777368626,721,1565
9837,Franciszka,Witkowska,,,53432185612,17535,29938
9838,Barbara,Glowacka,54494811011680801091165110579667555555373,5610372748483554972109707869891148997104,10186633078,9010,13372
9839,Bartosz,Krawczyk,,,13283850641,29554,10866
9840,Marcin,Przybylski,52724965495654117787510650736750715580515010789100808899811195110754117508698874851106667048,1004971116504856498270878756895111250685012070113105102541164810277998510168831015010171108539753,32177216877,8912,11867
9841,Andzelika,Piotrowska,117875367108120767697841187583987154,5388826949508682526987108548255102,48727748603,443,16052
9842,Marcel,Walczak,,,48608456043,3810,19965
9843,Pawel,Przyreba,,,48623585226,7108,21933
9844,Katarzyna,Pietrzak,,,42606211306,37192,17512
9845,Kazimierz,Malinowski,,,38018746662,21562,24224
9846,Leszek,Wozniak,,,34511644075,22294,25550
9847,Dagmara,Sawicka,,,87751567427,10323,11408
9848,Ewelina,Gajewska,,,23480644280,29410,4082
9849,Honorata,Adamska,8411910653108665197551041085112111711352100104100,4953555512112069688410911768100105745310185111,05218581376,36591,24250
9850,Anatol,Rutkowski,,,71833107136,35390,4956
9851,Magdalena,Zawadzka,,,24276108578,30855,6313
9852,Boguslawa,Jaworska,,,44232168483,2289,25749
9853,Anastazy,Kozlowski,778848678855118656580515454555076566711711275,546948487511111386996911949548970666511310269102,64077065238,25138,18526
9854,Marcin,Kwiatkowski,,,77508001161,1173,5055
9855,Igor,Krupski,,,31383387032,34762,10408
9856,Leszek,Mazur,,,32538882814,3586,3614
9857,Adrianna,Kwiatkowska,,,32362036638,33400,7661
9858,Kazimierz,Kubiak,1105656705011854815610173548198505453547212048836756102103811059848971038697485450855067857710452,1031045350981117654105891037176511146654865351767284115671088211077508074119113739911150117501061165568,85368172382,6930,2658
9859,Oktawian,Krawczyk,5469508784507055507448117495482747850,8381100488489707049795310010785779911055,33767540423,31341,27515
9860,Anatol,Przyreba,8980535666745149745454100121565075118528286858752,7052102568511556102685378104671109710811886681098410654,01281107717,18885,27773
9861,Barbara,Wojcik,,,81583850482,28198,19292
9862,Jan,Lis,884810910552545610749844911953686611153,695610067100715273565378701165111411349,16664376284,27753,9486
9863,Klaudia,Gorska,10974106104118488267996611611511265987310366112547253987410854891049872657075535398,1181025351548756511187289991068748671015297691207881116691058071121718511451695167,05087603857,11526,15326
9864,Artur,Kwiatkowski,1096599539885825249551188166105118971147510253808853711005310586,8611049537452665654106981125348101547456508055119102103111855548,68271754277,27473,25996
9865,Cezary,Krupski,,,58872634232,10355,16633
9866,Jozef,Przyreba,,,46007523346,29269,27212
9867,Milena,Adamska,5255695011652481211101151035283565452831038477104117844852525369485410487537510075,50735086981008311448527498985011611810878877311112010256547250539884557648489779,17782316260,36237,7230
9868,Artur,Jakubowski,7411298102715489117997451807871541205070727153108528211550118675055120,761135354117486677525611997515352112525411611875488472691051191018310151,18742161571,10759,20686
9869,Celina,Tomaszewska,107805212178535377110551138250708854505510310348105120544874725511185109,487056109767972528873531138078111731075353491161041201195112074866911080,64540665654,2149,19189
9870,Eryk,Kolodziej,52108494880511175255716511210049985310648,10753985311310049505650668372668110810574,83164445154,15135,20358
9871,Agata,Maciejewska,,,37800538762,3007,5242
9872,Remigiusz,Zawadzki,,,10524344717,7119,7198
9873,Milena,Tomaszewska,,,58013374161,19747,29937
9874,Anastazy,Brzezinski,551078911677801129981701081118310375105116695150975654788048495074106,66110105558610210785517568659851698448118115495610854495310810010210252,06574204700,29568,20740
9875,Zofia,Gajewska,,,86200558142,25953,25597
9876,Barbara,Zakrzewska,,,04844272623,4284,18375
9877,Agata,Sikorska,,,68258423148,27394,13189
9878,Gustaw,Walczak,491111038149741111151115310611276115113758211710011050558511474518448111894887110881125652979911111756,119687311854101671098888121567650529989114678852767478485610011265101485598121505110054815048121,14551236522,11827,3228
9879,Franciszka,Kucharska,536797721201161058610210587525648521019711355515379528952728250107505611811910770107,847711553497652891154851485577518910389531005050827750107110121845349826969121115,23833768480,30838,11058
9880,Norbert,Rutkowski,7148701045011810253871177156781168310583997110210974838576558811111374505685791191131051118355,8748705352981207311689114120495677118537153526650677356757277104108794980866710254695678,63272781312,33830,20256
9881,Alex,Malinowski,821056811651485656745610348105894950865479113555556491157910156112,1006550815611965119561105410611677487599656751845599119987677109117,04208367364,13315,10227
9882,Franciszka,Gorska,,,60377745513,24305,17310
9883,Boguslawa,Przybylska,805555854910074547551487848525056489855821059876801144983100547210649111518949114485167815211875,101121109556711899504882485149118741131045252845611470521159812011398515111811484527610266655097865150,73466401323,21735,10701
9884,Marlena,Blaszczyk,,,63455288771,8141,18252
9885,Anastazy,Kozlowski,7075987210299558788119102108481115075521105253105115735349837470,100112808248774911872491115349521025011680105497749113775110211897,76526522542,28296,7178
9886,Konrad,Kozlowski,111715512073121536611410887686770521071011201011104856776765104100807880565254775054104100721038110656,54107896911189741026850117115544974481171214811211511111610211611510752861008110750105535180771191005166103,32464473326,22849,6926
9887,Leszek,Szewczyk,,,05540631432,25018,28620
9888,Marcin,Jakubowski,49112108105541087811512180771059811367,6810510655495454104838249105976555,46022236102,11464,2803
9889,Jola,Kwiatkowska,10198658175117888149685611810567498611210556102851188785101528948,11511252861171048388111495354104758399113113535156101781081051197256,10677345347,21031,9312
9890,Kewin,Kwiatkowski,,,52723325620,14665,683
9891,Nikola,Zawadzka,,,21341152486,26580,29260
9892,Marlena,Nowak,120487875108675056567248521049872555482,51561151099779549910753491155489505611855,83827204243,16372,17151
9893,Elzbieta,Wojcik,,,50730468276,19728,7421
9894,Otylia,Sikorska,5556971211105411655489711649491127568535611783558350117878011176777011011485535070501205568,7798507110210989977255557610710811252898889565351685689975282978511454521038250527310371,75272110300,34056,25314
9895,Dagmara,Jankowska,,,88302767322,30090,29106
9896,Anastazy,Przybylski,8111582117115718411997495310284991186665102841081117711211210150835411371,765512110410454119117884969868050677768764953106110709911550818511574,67561706282,4664,3802
9897,Oskar,Laskowski,1155353887455501091208149491125010653678454541155054,73551008984697711410784995471495574535349507011887,24714053051,24444,18878
9898,Eustachy,Wisniewski,115511055610898106121781065011210310386557511811611377,5611777805656499811365104113103707211011666106112105,54152006025,13758,10109
9899,Norbert,Malinowski,,,88471413336,23041,1211
9900,Jozefa,Gorska,5581485497546975105821204811953759884481061128911499756968678710165,1071207053971191007686671215151525266528652111113114120559811352555255,33351006784,12201,4209
9901,Marcel,Wozniak,106745112149886952866510310811455498784551005352,82114484811383791141151155149785365121531021175397,66018872530,23313,28787
9902,Alex,Mazur,1087949885097115864812075119103117538211151103112116517085756956527365106995211377,815452511016553518610511878112505353691078011373112497811054651054912010986678550,10608017852,19532,19006
