adres_id,kod_poczt,miasto,wojewodztwo,ulica,nr_domu,nr_mieszkania
20992,71-004,Szczecin,Zachodnio-Pomorskie,Sloneczna,58,50
20993,90-001,Lodz,Lodzkie,Koscielna,18,49
20994,31-403,Krakow,Malopolskie,Lakowa,24,32
20995,01-464,Warszawa,Mazowieckie,Parkowa,46,27
20996,65-751,Zielona Gora,Lubuskie,Lipowa,21,30
20997,45-309,Opole,Opolskie,Koscielna,38,22
20998,20-218,Lublin,Lubelskie,Zielona,6,50
20999,45-309,Opole,Opolskie,Akacjowa,36,31
21000,20-218,Lublin,Lubelskie,Szkolna,80,9
21001,80-761,Gdansk,Pomorskie,Szkolna,29,49
21002,35-085,Rzeszow,Podkarpackie,Lakowa,25,47
21003,71-004,Szczecin,Zachodnio-Pomorskie,Krotka,81,13
21004,71-004,Szczecin,Zachodnio-Pomorskie,Kolejowa,52,31
21005,15-102,Bialystok,Podlaskie,Koscielna,85,36
21006,10-900,Olsztyn,Warminsko-Mazurskie,Szkolna,40,40
21007,85-461,Bydgoszcz,Kujawsko-Pomorskie,Szkolna,55,11
21008,31-403,Krakow,Malopolskie,Sosnowa,94,23
21009,10-900,Olsztyn,Warminsko-Mazurskie,Kolejowa,77,27
21010,20-218,Lublin,Lubelskie,Krotka,18,2
21011,80-761,Gdansk,Pomorskie,Polna,85,14
21012,51-416,Wroclaw,Dolnoslaskie,Szkolna,6,37
21013,45-309,Opole,Opolskie,Lakowa,50,44
21014,25-900,Kielce,Swietokrzyskie,Lipowa,22,30
21015,40-203,Katowice,Slaskie,Szkolna,78,35
21016,60-967,Poznan,Wielkopolskie,Parkowa,84,34
21017,10-900,Olsztyn,Warminsko-Mazurskie,Ogrodowa,77,40
21018,51-416,Wroclaw,Dolnoslaskie,Koscielna,77,38
21019,40-203,Katowice,Slaskie,Lakowa,24,17
21020,01-464,Warszawa,Mazowieckie,Polna,93,43
21021,45-309,Opole,Opolskie,Kolejowa,2,20
21022,60-967,Poznan,Wielkopolskie,Akacjowa,71,12
21023,80-761,Gdansk,Pomorskie,Brzozowa,92,35
21024,10-900,Olsztyn,Warminsko-Mazurskie,Kolejowa,90,39
21025,90-001,Lodz,Lodzkie,Zielona,54,49
21026,10-900,Olsztyn,Warminsko-Mazurskie,Ogrodowa,1,46
21027,20-218,Lublin,Lubelskie,Parkowa,52,35
21028,51-416,Wroclaw,Dolnoslaskie,Parkowa,75,5
21029,65-751,Zielona Gora,Lubuskie,Lipowa,78,22
21030,45-309,Opole,Opolskie,Lipowa,31,7
21031,31-403,Krakow,Malopolskie,Koscielna,75,27
21032,10-900,Olsztyn,Warminsko-Mazurskie,Kolejowa,61,7
21033,31-403,Krakow,Malopolskie,Lipowa,80,28
21034,35-085,Rzeszow,Podkarpackie,Szkolna,54,10
21035,40-203,Katowice,Slaskie,Akacjowa,22,1
21036,51-416,Wroclaw,Dolnoslaskie,Krotka,76,9
21037,31-403,Krakow,Malopolskie,Brzozowa,44,21
21038,31-403,Krakow,Malopolskie,Polna,15,36
21039,45-309,Opole,Opolskie,Lesna,37,9
21040,40-203,Katowice,Slaskie,Kwiatowa,92,33
21041,15-102,Bialystok,Podlaskie,Akacjowa,23,10
21042,10-900,Olsztyn,Warminsko-Mazurskie,Kwiatowa,17,25
21043,45-309,Opole,Opolskie,Lesna,85,19
21044,20-218,Lublin,Lubelskie,Kolejowa,14,31
21045,45-309,Opole,Opolskie,Lakowa,28,24
21046,20-218,Lublin,Lubelskie,Akacjowa,62,39
21047,45-309,Opole,Opolskie,Koscielna,51,18
21048,10-900,Olsztyn,Warminsko-Mazurskie,Szkolna,67,13
21049,25-900,Kielce,Swietokrzyskie,Brzozowa,71,48
21050,80-761,Gdansk,Pomorskie,Parkowa,61,12
21051,25-900,Kielce,Swietokrzyskie,Ogrodowa,87,13
21052,25-900,Kielce,Swietokrzyskie,Kwiatowa,39,21
21053,71-004,Szczecin,Zachodnio-Pomorskie,Sloneczna,60,44
21054,10-900,Olsztyn,Warminsko-Mazurskie,Lakowa,4,31
21055,31-403,Krakow,Malopolskie,Koscielna,21,10
21056,15-102,Bialystok,Podlaskie,Polna,23,48
21057,45-309,Opole,Opolskie,Lesna,63,21
21058,71-004,Szczecin,Zachodnio-Pomorskie,Kolejowa,90,47
21059,90-001,Lodz,Lodzkie,Krotka,26,5
21060,10-900,Olsztyn,Warminsko-Mazurskie,Polna,62,34
21061,40-203,Katowice,Slaskie,Krotka,50,43
21062,45-309,Opole,Opolskie,Krotka,81,13
21063,40-203,Katowice,Slaskie,Szkolna,38,33
21064,10-900,Olsztyn,Warminsko-Mazurskie,Sloneczna,67,9
21065,15-102,Bialystok,Podlaskie,Ogrodowa,64,31
21066,80-761,Gdansk,Pomorskie,Polna,73,25
21067,10-900,Olsztyn,Warminsko-Mazurskie,Koscielna,55,16
21068,15-102,Bialystok,Podlaskie,Ogrodowa,44,45
21069,65-751,Zielona Gora,Lubuskie,Akacjowa,87,5
21070,25-900,Kielce,Swietokrzyskie,Akacjowa,86,11
21071,90-001,Lodz,Lodzkie,Akacjowa,24,14
21072,10-900,Olsztyn,Warminsko-Mazurskie,Lipowa,39,50
21073,15-102,Bialystok,Podlaskie,Zielona,82,48
21074,71-004,Szczecin,Zachodnio-Pomorskie,Parkowa,25,11
21075,25-900,Kielce,Swietokrzyskie,Szkolna,78,34
21076,85-461,Bydgoszcz,Kujawsko-Pomorskie,Akacjowa,36,1
21077,65-751,Zielona Gora,Lubuskie,Lakowa,51,28
21078,90-001,Lodz,Lodzkie,Zielona,50,22
21079,40-203,Katowice,Slaskie,Krotka,1,7
21080,20-218,Lublin,Lubelskie,Akacjowa,95,18
21081,15-102,Bialystok,Podlaskie,Sloneczna,17,25
21082,71-004,Szczecin,Zachodnio-Pomorskie,Zielona,74,15
21083,71-004,Szczecin,Zachodnio-Pomorskie,Brzozowa,6,11
21084,45-309,Opole,Opolskie,Ogrodowa,30,8
21085,45-309,Opole,Opolskie,Parkowa,17,10
21086,15-102,Bialystok,Podlaskie,Ogrodowa,97,43
21087,20-218,Lublin,Lubelskie,Lipowa,30,1
21088,31-403,Krakow,Malopolskie,Lakowa,60,8
21089,71-004,Szczecin,Zachodnio-Pomorskie,Akacjowa,73,28
21090,40-203,Katowice,Slaskie,Lesna,44,50
21091,15-102,Bialystok,Podlaskie,Sloneczna,64,14
21092,31-403,Krakow,Malopolskie,Krotka,98,9
21093,71-004,Szczecin,Zachodnio-Pomorskie,Akacjowa,67,40
21094,51-416,Wroclaw,Dolnoslaskie,Szkolna,60,50
21095,40-203,Katowice,Slaskie,Lakowa,95,20
21096,80-761,Gdansk,Pomorskie,Brzozowa,41,34
21097,80-761,Gdansk,Pomorskie,Szkolna,5,35
21098,45-309,Opole,Opolskie,Sloneczna,20,21
21099,31-403,Krakow,Malopolskie,Lipowa,37,19
21100,40-203,Katowice,Slaskie,Sloneczna,5,45
21101,80-761,Gdansk,Pomorskie,Lipowa,19,37
21102,10-900,Olsztyn,Warminsko-Mazurskie,Parkowa,93,16
21103,01-464,Warszawa,Mazowieckie,Sosnowa,15,20
21104,25-900,Kielce,Swietokrzyskie,Lesna,2,29
21105,51-416,Wroclaw,Dolnoslaskie,Kolejowa,58,36
21106,65-751,Zielona Gora,Lubuskie,Krotka,69,46
21107,20-218,Lublin,Lubelskie,Sloneczna,74,14
21108,20-218,Lublin,Lubelskie,Polna,54,4
21109,45-309,Opole,Opolskie,Akacjowa,50,1
21110,90-001,Lodz,Lodzkie,Ogrodowa,18,24
21111,25-900,Kielce,Swietokrzyskie,Szkolna,63,48
21112,65-751,Zielona Gora,Lubuskie,Brzozowa,32,6
21113,10-900,Olsztyn,Warminsko-Mazurskie,Polna,52,21
21114,71-004,Szczecin,Zachodnio-Pomorskie,Zielona,47,48
21115,51-416,Wroclaw,Dolnoslaskie,Koscielna,50,23
21116,15-102,Bialystok,Podlaskie,Lipowa,93,11
21117,31-403,Krakow,Malopolskie,Polna,40,10
21118,80-761,Gdansk,Pomorskie,Kolejowa,51,24
21119,90-001,Lodz,Lodzkie,Lesna,87,44
21120,71-004,Szczecin,Zachodnio-Pomorskie,Brzozowa,77,15
21121,65-751,Zielona Gora,Lubuskie,Kwiatowa,62,11
21122,35-085,Rzeszow,Podkarpackie,Lesna,23,48
21123,51-416,Wroclaw,Dolnoslaskie,Sosnowa,4,9
21124,45-309,Opole,Opolskie,Parkowa,94,47
21125,65-751,Zielona Gora,Lubuskie,Kolejowa,4,20
21126,15-102,Bialystok,Podlaskie,Sloneczna,11,29
21127,85-461,Bydgoszcz,Kujawsko-Pomorskie,Lesna,75,36
21128,85-461,Bydgoszcz,Kujawsko-Pomorskie,Lakowa,0,7
21129,45-309,Opole,Opolskie,Brzozowa,46,15
21130,85-461,Bydgoszcz,Kujawsko-Pomorskie,Sloneczna,71,15
21131,65-751,Zielona Gora,Lubuskie,Parkowa,7,33
21132,45-309,Opole,Opolskie,Polna,90,13
21133,15-102,Bialystok,Podlaskie,Kolejowa,43,21
21134,35-085,Rzeszow,Podkarpackie,Akacjowa,21,10
21135,51-416,Wroclaw,Dolnoslaskie,Parkowa,39,50
21136,90-001,Lodz,Lodzkie,Lakowa,54,29
21137,90-001,Lodz,Lodzkie,Parkowa,98,1
21138,31-403,Krakow,Malopolskie,Polna,41,15
21139,85-461,Bydgoszcz,Kujawsko-Pomorskie,Lipowa,60,6
21140,80-761,Gdansk,Pomorskie,Lipowa,72,21
21141,65-751,Zielona Gora,Lubuskie,Parkowa,58,36
21142,25-900,Kielce,Swietokrzyskie,Koscielna,0,32
21143,15-102,Bialystok,Podlaskie,Akacjowa,98,28
21144,31-403,Krakow,Malopolskie,Sosnowa,49,40
21145,65-751,Zielona Gora,Lubuskie,Sloneczna,27,37
21146,01-464,Warszawa,Mazowieckie,Akacjowa,5,25
21147,01-464,Warszawa,Mazowieckie,Lakowa,43,44
21148,85-461,Bydgoszcz,Kujawsko-Pomorskie,Szkolna,84,35
21149,65-751,Zielona Gora,Lubuskie,Szkolna,42,35
21150,40-203,Katowice,Slaskie,Krotka,13,26
21151,40-203,Katowice,Slaskie,Koscielna,9,49
21152,80-761,Gdansk,Pomorskie,Parkowa,79,16
21153,40-203,Katowice,Slaskie,Szkolna,1,27
21154,31-403,Krakow,Malopolskie,Brzozowa,5,50
21155,15-102,Bialystok,Podlaskie,Lipowa,79,5
21156,40-203,Katowice,Slaskie,Krotka,71,39
21157,85-461,Bydgoszcz,Kujawsko-Pomorskie,Lipowa,22,48
21158,80-761,Gdansk,Pomorskie,Brzozowa,78,20
21159,90-001,Lodz,Lodzkie,Zielona,12,12
21160,40-203,Katowice,Slaskie,Koscielna,71,46
21161,31-403,Krakow,Malopolskie,Zielona,43,45
21162,15-102,Bialystok,Podlaskie,Lakowa,99,44
21163,65-751,Zielona Gora,Lubuskie,Zielona,86,35
21164,65-751,Zielona Gora,Lubuskie,Ogrodowa,88,46
21165,40-203,Katowice,Slaskie,Polna,8,24
21166,71-004,Szczecin,Zachodnio-Pomorskie,Zielona,62,46
21167,45-309,Opole,Opolskie,Lakowa,27,39
21168,51-416,Wroclaw,Dolnoslaskie,Szkolna,74,1
21169,20-218,Lublin,Lubelskie,Lesna,86,44
21170,20-218,Lublin,Lubelskie,Sosnowa,14,28
21171,10-900,Olsztyn,Warminsko-Mazurskie,Zielona,22,7
21172,15-102,Bialystok,Podlaskie,Sloneczna,95,38
21173,51-416,Wroclaw,Dolnoslaskie,Lipowa,42,43
21174,20-218,Lublin,Lubelskie,Akacjowa,85,5
21175,71-004,Szczecin,Zachodnio-Pomorskie,Polna,46,14
21176,40-203,Katowice,Slaskie,Lipowa,6,21
21177,40-203,Katowice,Slaskie,Sosnowa,3,27
21178,60-967,Poznan,Wielkopolskie,Koscielna,27,41
21179,85-461,Bydgoszcz,Kujawsko-Pomorskie,Sloneczna,4,4
21180,10-900,Olsztyn,Warminsko-Mazurskie,Kolejowa,84,9
21181,20-218,Lublin,Lubelskie,Lesna,26,49
21182,10-900,Olsztyn,Warminsko-Mazurskie,Koscielna,92,10
21183,71-004,Szczecin,Zachodnio-Pomorskie,Ogrodowa,88,5
21184,20-218,Lublin,Lubelskie,Brzozowa,22,37
21185,40-203,Katowice,Slaskie,Lipowa,79,26
21186,90-001,Lodz,Lodzkie,Szkolna,5,7
21187,45-309,Opole,Opolskie,Krotka,51,47
21188,31-403,Krakow,Malopolskie,Krotka,24,18
21189,45-309,Opole,Opolskie,Parkowa,20,5
21190,65-751,Zielona Gora,Lubuskie,Sloneczna,78,34
21191,20-218,Lublin,Lubelskie,Sosnowa,26,24
21192,25-900,Kielce,Swietokrzyskie,Lesna,86,4
21193,90-001,Lodz,Lodzkie,Lakowa,5,12
21194,15-102,Bialystok,Podlaskie,Polna,44,45
21195,25-900,Kielce,Swietokrzyskie,Sloneczna,49,28
21196,45-309,Opole,Opolskie,Brzozowa,42,8
21197,71-004,Szczecin,Zachodnio-Pomorskie,Sosnowa,86,25
21198,10-900,Olsztyn,Warminsko-Mazurskie,Zielona,71,4
21199,60-967,Poznan,Wielkopolskie,Kwiatowa,68,16
21200,35-085,Rzeszow,Podkarpackie,Ogrodowa,83,22
21201,60-967,Poznan,Wielkopolskie,Akacjowa,80,6
21202,01-464,Warszawa,Mazowieckie,Parkowa,48,14
21203,10-900,Olsztyn,Warminsko-Mazurskie,Lakowa,52,27
21204,31-403,Krakow,Malopolskie,Zielona,78,38
21205,90-001,Lodz,Lodzkie,Lipowa,2,3
21206,01-464,Warszawa,Mazowieckie,Brzozowa,87,18
21207,25-900,Kielce,Swietokrzyskie,Kwiatowa,46,29
21208,90-001,Lodz,Lodzkie,Zielona,8,20
21209,80-761,Gdansk,Pomorskie,Szkolna,79,7
21210,15-102,Bialystok,Podlaskie,Zielona,10,14
21211,45-309,Opole,Opolskie,Lipowa,81,34
21212,65-751,Zielona Gora,Lubuskie,Polna,25,27
21213,01-464,Warszawa,Mazowieckie,Sosnowa,13,32
21214,20-218,Lublin,Lubelskie,Lipowa,79,30
21215,90-001,Lodz,Lodzkie,Lipowa,35,33
21216,40-203,Katowice,Slaskie,Lipowa,21,23
21217,20-218,Lublin,Lubelskie,Kwiatowa,15,41
21218,10-900,Olsztyn,Warminsko-Mazurskie,Lipowa,84,48
21219,60-967,Poznan,Wielkopolskie,Polna,96,17
21220,25-900,Kielce,Swietokrzyskie,Zielona,89,1
21221,60-967,Poznan,Wielkopolskie,Parkowa,67,44
21222,60-967,Poznan,Wielkopolskie,Polna,2,13
21223,20-218,Lublin,Lubelskie,Sloneczna,20,49
21224,31-403,Krakow,Malopolskie,Kolejowa,10,39
21225,01-464,Warszawa,Mazowieckie,Lipowa,27,18
21226,10-900,Olsztyn,Warminsko-Mazurskie,Akacjowa,17,49
21227,45-309,Opole,Opolskie,Ogrodowa,32,33
21228,85-461,Bydgoszcz,Kujawsko-Pomorskie,Lesna,33,12
21229,71-004,Szczecin,Zachodnio-Pomorskie,Sosnowa,24,37
21230,45-309,Opole,Opolskie,Polna,96,18
21231,65-751,Zielona Gora,Lubuskie,Ogrodowa,33,35
21232,90-001,Lodz,Lodzkie,Koscielna,84,21
21233,90-001,Lodz,Lodzkie,Sloneczna,93,20
21234,85-461,Bydgoszcz,Kujawsko-Pomorskie,Sosnowa,58,38
21235,01-464,Warszawa,Mazowieckie,Lesna,75,33
21236,15-102,Bialystok,Podlaskie,Lipowa,98,19
21237,71-004,Szczecin,Zachodnio-Pomorskie,Szkolna,47,22
21238,45-309,Opole,Opolskie,Szkolna,10,32
21239,65-751,Zielona Gora,Lubuskie,Parkowa,42,41
21240,51-416,Wroclaw,Dolnoslaskie,Sosnowa,18,4
21241,51-416,Wroclaw,Dolnoslaskie,Parkowa,43,20
21242,10-900,Olsztyn,Warminsko-Mazurskie,Lipowa,85,11
21243,20-218,Lublin,Lubelskie,Brzozowa,51,18
21244,35-085,Rzeszow,Podkarpackie,Akacjowa,98,23
21245,51-416,Wroclaw,Dolnoslaskie,Zielona,42,45
21246,35-085,Rzeszow,Podkarpackie,Brzozowa,51,14
21247,01-464,Warszawa,Mazowieckie,Kwiatowa,70,2
21248,15-102,Bialystok,Podlaskie,Akacjowa,65,14
21249,25-900,Kielce,Swietokrzyskie,Polna,71,6
21250,10-900,Olsztyn,Warminsko-Mazurskie,Koscielna,17,15
21251,15-102,Bialystok,Podlaskie,Sloneczna,49,42
21252,40-203,Katowice,Slaskie,Parkowa,0,19
21253,25-900,Kielce,Swietokrzyskie,Lesna,43,50
21254,25-900,Kielce,Swietokrzyskie,Koscielna,95,50
21255,65-751,Zielona Gora,Lubuskie,Polna,11,20
21256,85-461,Bydgoszcz,Kujawsko-Pomorskie,Ogrodowa,47,4
21257,40-203,Katowice,Slaskie,Brzozowa,34,46
21258,71-004,Szczecin,Zachodnio-Pomorskie,Kolejowa,22,49
21259,60-967,Poznan,Wielkopolskie,Kolejowa,57,13
21260,80-761,Gdansk,Pomorskie,Polna,84,12
21261,20-218,Lublin,Lubelskie,Kolejowa,22,48
21262,80-761,Gdansk,Pomorskie,Kwiatowa,30,21
21263,71-004,Szczecin,Zachodnio-Pomorskie,Akacjowa,75,19
21264,35-085,Rzeszow,Podkarpackie,Kwiatowa,46,21
21265,51-416,Wroclaw,Dolnoslaskie,Krotka,91,25
21266,25-900,Kielce,Swietokrzyskie,Polna,29,47
21267,15-102,Bialystok,Podlaskie,Polna,94,23
21268,80-761,Gdansk,Pomorskie,Kwiatowa,66,40
21269,10-900,Olsztyn,Warminsko-Mazurskie,Lakowa,1,37
21270,01-464,Warszawa,Mazowieckie,Krotka,9,36
21271,25-900,Kielce,Swietokrzyskie,Szkolna,63,42
21272,65-751,Zielona Gora,Lubuskie,Lipowa,21,31
21273,85-461,Bydgoszcz,Kujawsko-Pomorskie,Szkolna,57,37
21274,20-218,Lublin,Lubelskie,Brzozowa,84,37
21275,90-001,Lodz,Lodzkie,Koscielna,97,3
21276,45-309,Opole,Opolskie,Parkowa,19,10
21277,25-900,Kielce,Swietokrzyskie,Parkowa,50,37
21278,71-004,Szczecin,Zachodnio-Pomorskie,Sloneczna,99,3
21279,15-102,Bialystok,Podlaskie,Sloneczna,10,31
21280,35-085,Rzeszow,Podkarpackie,Koscielna,85,29
21281,35-085,Rzeszow,Podkarpackie,Sloneczna,15,18
21282,15-102,Bialystok,Podlaskie,Ogrodowa,54,40
21283,35-085,Rzeszow,Podkarpackie,Krotka,38,2
21284,51-416,Wroclaw,Dolnoslaskie,Brzozowa,62,1
21285,45-309,Opole,Opolskie,Sloneczna,74,44
21286,01-464,Warszawa,Mazowieckie,Kolejowa,0,35
21287,10-900,Olsztyn,Warminsko-Mazurskie,Parkowa,26,38
21288,25-900,Kielce,Swietokrzyskie,Parkowa,4,28
21289,10-900,Olsztyn,Warminsko-Mazurskie,Kwiatowa,66,9
21290,25-900,Kielce,Swietokrzyskie,Koscielna,68,40
21291,20-218,Lublin,Lubelskie,Brzozowa,29,17
21292,20-218,Lublin,Lubelskie,Zielona,24,25
21293,90-001,Lodz,Lodzkie,Krotka,81,39
21294,45-309,Opole,Opolskie,Koscielna,33,13
21295,85-461,Bydgoszcz,Kujawsko-Pomorskie,Lesna,9,22
21296,35-085,Rzeszow,Podkarpackie,Lesna,0,13
21297,65-751,Zielona Gora,Lubuskie,Zielona,34,18
21298,65-751,Zielona Gora,Lubuskie,Szkolna,80,45
21299,40-203,Katowice,Slaskie,Szkolna,78,26
21300,85-461,Bydgoszcz,Kujawsko-Pomorskie,Parkowa,43,43
21301,85-461,Bydgoszcz,Kujawsko-Pomorskie,Krotka,23,36
21302,10-900,Olsztyn,Warminsko-Mazurskie,Ogrodowa,53,27
21303,51-416,Wroclaw,Dolnoslaskie,Kolejowa,68,27
21304,65-751,Zielona Gora,Lubuskie,Ogrodowa,41,22
21305,25-900,Kielce,Swietokrzyskie,Polna,86,15
21306,85-461,Bydgoszcz,Kujawsko-Pomorskie,Sosnowa,49,13
21307,25-900,Kielce,Swietokrzyskie,Parkowa,52,13
21308,45-309,Opole,Opolskie,Ogrodowa,49,7
21309,10-900,Olsztyn,Warminsko-Mazurskie,Krotka,72,49
21310,40-203,Katowice,Slaskie,Koscielna,24,22
21311,65-751,Zielona Gora,Lubuskie,Lesna,59,47
21312,31-403,Krakow,Malopolskie,Krotka,65,3
21313,80-761,Gdansk,Pomorskie,Sosnowa,40,29
21314,15-102,Bialystok,Podlaskie,Sosnowa,83,32
21315,20-218,Lublin,Lubelskie,Zielona,33,34
21316,35-085,Rzeszow,Podkarpackie,Lakowa,5,6
21317,80-761,Gdansk,Pomorskie,Szkolna,83,3
21318,80-761,Gdansk,Pomorskie,Akacjowa,42,31
21319,80-761,Gdansk,Pomorskie,Szkolna,38,27
21320,10-900,Olsztyn,Warminsko-Mazurskie,Lesna,62,48
21321,15-102,Bialystok,Podlaskie,Koscielna,22,10
21322,85-461,Bydgoszcz,Kujawsko-Pomorskie,Lipowa,34,4
21323,90-001,Lodz,Lodzkie,Krotka,71,46
21324,15-102,Bialystok,Podlaskie,Kwiatowa,0,21
21325,40-203,Katowice,Slaskie,Sosnowa,89,40
21326,90-001,Lodz,Lodzkie,Sosnowa,84,8
21327,51-416,Wroclaw,Dolnoslaskie,Zielona,12,37
21328,60-967,Poznan,Wielkopolskie,Zielona,23,42
21329,51-416,Wroclaw,Dolnoslaskie,Krotka,53,16
21330,01-464,Warszawa,Mazowieckie,Akacjowa,27,29
21331,15-102,Bialystok,Podlaskie,Lesna,50,5
21332,71-004,Szczecin,Zachodnio-Pomorskie,Brzozowa,48,48
21333,15-102,Bialystok,Podlaskie,Polna,10,50
21334,15-102,Bialystok,Podlaskie,Ogrodowa,97,40
21335,85-461,Bydgoszcz,Kujawsko-Pomorskie,Koscielna,26,41
21336,85-461,Bydgoszcz,Kujawsko-Pomorskie,Kwiatowa,52,1
21337,65-751,Zielona Gora,Lubuskie,Akacjowa,4,11
21338,20-218,Lublin,Lubelskie,Koscielna,93,13
21339,80-761,Gdansk,Pomorskie,Lipowa,92,41
21340,71-004,Szczecin,Zachodnio-Pomorskie,Kolejowa,92,29
21341,60-967,Poznan,Wielkopolskie,Brzozowa,17,26
21342,90-001,Lodz,Lodzkie,Koscielna,17,22
21343,60-967,Poznan,Wielkopolskie,Kolejowa,96,47
21344,85-461,Bydgoszcz,Kujawsko-Pomorskie,Kwiatowa,58,17
21345,15-102,Bialystok,Podlaskie,Zielona,17,20
21346,90-001,Lodz,Lodzkie,Kolejowa,53,11
21347,20-218,Lublin,Lubelskie,Akacjowa,71,49
21348,80-761,Gdansk,Pomorskie,Koscielna,5,2
21349,25-900,Kielce,Swietokrzyskie,Akacjowa,64,46
21350,40-203,Katowice,Slaskie,Kolejowa,33,6
21351,31-403,Krakow,Malopolskie,Lakowa,50,42
21352,40-203,Katowice,Slaskie,Zielona,32,45
21353,51-416,Wroclaw,Dolnoslaskie,Lesna,42,5
21354,65-751,Zielona Gora,Lubuskie,Koscielna,81,37
21355,40-203,Katowice,Slaskie,Szkolna,16,13
21356,35-085,Rzeszow,Podkarpackie,Ogrodowa,48,48
21357,25-900,Kielce,Swietokrzyskie,Parkowa,53,40
21358,25-900,Kielce,Swietokrzyskie,Sosnowa,59,5
21359,20-218,Lublin,Lubelskie,Akacjowa,99,50
21360,01-464,Warszawa,Mazowieckie,Sloneczna,34,45
21361,35-085,Rzeszow,Podkarpackie,Lakowa,52,14
21362,35-085,Rzeszow,Podkarpackie,Lakowa,99,23
21363,15-102,Bialystok,Podlaskie,Brzozowa,23,29
21364,65-751,Zielona Gora,Lubuskie,Ogrodowa,30,20
21365,80-761,Gdansk,Pomorskie,Sosnowa,81,25
21366,85-461,Bydgoszcz,Kujawsko-Pomorskie,Akacjowa,38,38
21367,51-416,Wroclaw,Dolnoslaskie,Akacjowa,16,39
21368,15-102,Bialystok,Podlaskie,Kwiatowa,49,27
21369,15-102,Bialystok,Podlaskie,Lipowa,75,32
21370,51-416,Wroclaw,Dolnoslaskie,Lesna,31,44
21371,80-761,Gdansk,Pomorskie,Parkowa,16,23
21372,80-761,Gdansk,Pomorskie,Akacjowa,79,10
21373,90-001,Lodz,Lodzkie,Lipowa,20,27
21374,51-416,Wroclaw,Dolnoslaskie,Lipowa,67,14
21375,45-309,Opole,Opolskie,Sosnowa,62,2
21376,01-464,Warszawa,Mazowieckie,Polna,96,29
21377,15-102,Bialystok,Podlaskie,Kolejowa,79,49
21378,25-900,Kielce,Swietokrzyskie,Brzozowa,23,39
21379,85-461,Bydgoszcz,Kujawsko-Pomorskie,Parkowa,54,32
21380,71-004,Szczecin,Zachodnio-Pomorskie,Kolejowa,1,5
21381,80-761,Gdansk,Pomorskie,Ogrodowa,81,16
21382,90-001,Lodz,Lodzkie,Kolejowa,80,19
21383,71-004,Szczecin,Zachodnio-Pomorskie,Szkolna,94,29
21384,85-461,Bydgoszcz,Kujawsko-Pomorskie,Koscielna,27,20
21385,25-900,Kielce,Swietokrzyskie,Koscielna,7,7
21386,71-004,Szczecin,Zachodnio-Pomorskie,Kolejowa,65,40
21387,40-203,Katowice,Slaskie,Parkowa,94,39
21388,25-900,Kielce,Swietokrzyskie,Kolejowa,6,31
21389,25-900,Kielce,Swietokrzyskie,Zielona,1,40
21390,40-203,Katowice,Slaskie,Lesna,39,29
21391,31-403,Krakow,Malopolskie,Polna,27,4
21392,51-416,Wroclaw,Dolnoslaskie,Koscielna,70,25
21393,65-751,Zielona Gora,Lubuskie,Kwiatowa,92,37
21394,65-751,Zielona Gora,Lubuskie,Zielona,48,8
21395,80-761,Gdansk,Pomorskie,Sloneczna,48,13
21396,35-085,Rzeszow,Podkarpackie,Polna,81,23
21397,51-416,Wroclaw,Dolnoslaskie,Sosnowa,16,20
21398,60-967,Poznan,Wielkopolskie,Sosnowa,27,34
21399,60-967,Poznan,Wielkopolskie,Krotka,7,44
21400,15-102,Bialystok,Podlaskie,Kolejowa,98,17
21401,40-203,Katowice,Slaskie,Sosnowa,86,43
21402,51-416,Wroclaw,Dolnoslaskie,Lesna,68,28
21403,71-004,Szczecin,Zachodnio-Pomorskie,Lesna,44,40
21404,85-461,Bydgoszcz,Kujawsko-Pomorskie,Sosnowa,18,50
21405,90-001,Lodz,Lodzkie,Kolejowa,22,22
21406,20-218,Lublin,Lubelskie,Koscielna,73,45
21407,51-416,Wroclaw,Dolnoslaskie,Sloneczna,8,13
21408,85-461,Bydgoszcz,Kujawsko-Pomorskie,Lipowa,6,12
21409,80-761,Gdansk,Pomorskie,Zielona,61,15
21410,65-751,Zielona Gora,Lubuskie,Polna,42,47
21411,31-403,Krakow,Malopolskie,Koscielna,90,45
21412,51-416,Wroclaw,Dolnoslaskie,Lesna,98,14
21413,31-403,Krakow,Malopolskie,Kwiatowa,3,18
21414,80-761,Gdansk,Pomorskie,Zielona,63,2
21415,25-900,Kielce,Swietokrzyskie,Lakowa,67,31
21416,90-001,Lodz,Lodzkie,Lesna,18,37
21417,90-001,Lodz,Lodzkie,Zielona,65,42
21418,01-464,Warszawa,Mazowieckie,Lipowa,57,42
21419,20-218,Lublin,Lubelskie,Koscielna,25,23
21420,10-900,Olsztyn,Warminsko-Mazurskie,Sosnowa,67,34
21421,60-967,Poznan,Wielkopolskie,Sloneczna,10,15
21422,35-085,Rzeszow,Podkarpackie,Sloneczna,20,9
21423,31-403,Krakow,Malopolskie,Parkowa,19,5
21424,31-403,Krakow,Malopolskie,Kolejowa,94,38
21425,10-900,Olsztyn,Warminsko-Mazurskie,Lakowa,77,8
21426,60-967,Poznan,Wielkopolskie,Akacjowa,65,7
21427,45-309,Opole,Opolskie,Zielona,46,38
21428,25-900,Kielce,Swietokrzyskie,Zielona,88,29
